"","Original","Outcome","ES","TH","RRH","Prev","PrevEligible","Family","Comorbidity"
"6052",5,0,0.215690578215862,0.123664943825415,0.19215627581183,0.108084978361251,1,0,0
"6053",1,0,0.291114528090316,0.221350687768375,0.232709425255695,NA,0,0,0
"6054",1,0,0.420217886344847,0.362791822326346,0.336397943496849,NA,0,1,0
"6055",5,0,0.165036328831711,0.123809294295651,0.138930866437727,0.0942196605181393,1,0,0
"6056",3,0,0.197193426538854,0.140535178206735,0.171669156900357,NA,0,0,0
"6057",5,0,0.163478154465537,0.115746948127003,0.141376405856698,0.0897730170921177,1,0,0
"6058",3,1,0.269607708449867,0.211674626984908,0.258351030969147,NA,0,0,0
"6059",1,0,0.407083158943401,0.371484533367516,0.367340347521515,NA,0,1,0
"6060",5,0,0.163832372250642,0.124979974369173,0.137072561650478,0.0904650935360296,1,0,0
"6061",1,0,0.438258976736313,0.35066281581996,0.386329854203784,NA,0,0,0
"6062",4,1,0.393433766481412,0.397349479389696,0.402715157172895,NA,0,0,0
"6063",5,0,0.1400062738694,0.161154139923473,0.122236013069975,0.0924566455141366,1,1,0
"6064",5,1,0.224804291964559,0.1616310513788,0.187215347760787,0.124067514776784,1,0,0
"6065",5,0,0.165674899268222,0.120705782872705,0.163720199863786,0.0876504105173832,1,0,0
"6066",1,0,0.460545997266387,0.425693148215201,0.424911004362846,NA,0,0,0
"6067",5,0,0.184115219619461,0.127440529138832,0.164026615855377,0.0963384598600719,1,0,0
"6068",3,0,0.354188406554334,0.298368709067086,0.366128531292201,NA,0,0,0
"6069",1,0,0.406561164077394,0.325386363793462,0.386293637448909,NA,0,0,0
"6070",5,0,0.195693562711668,0.208028189988035,0.163371132533581,0.113103147214906,1,1,0
"6071",3,0,0.282776979420495,0.221092490721197,0.279197824171412,NA,0,0,0
"6072",1,0,0.3597804628434,0.362102398179236,0.322315851897306,NA,0,1,0
"6073",5,0,0.10604697127791,0.122191158370272,0.107383222812834,0.0675153576165974,1,1,0
"6074",1,0,0.371635528617196,0.356393535571193,0.325406067296962,NA,0,0,0
"6075",5,0,0.184855715691974,0.125840794971955,0.151974376114039,0.0980994906536808,1,0,0
"6076",5,0,0.118556226336484,0.0947697097785789,0.103742297394917,0.0555817919996509,1,0,0
"6077",5,0,0.15278296490592,0.123492180083586,0.122221821893532,0.0754514555166988,1,0,0
"6078",5,0,0.103865569555666,0.155519445610759,0.0986550235562039,0.0613016509918812,1,1,0
"6079",5,0,0.239303156344976,0.172029563265059,0.194352202981425,0.133196100854699,1,0,0
"6080",5,0,0.242520374166067,0.173982473660969,0.197231305853886,0.135501610425954,1,0,0
"6081",3,0,0.237032061005409,0.227536157957515,0.185967233163975,NA,0,1,0
"6082",5,0,0.0867596146753948,0.133693074916622,0.0842482799912939,0.0470546178076099,1,1,0
"6083",1,0,0.369092135477627,0.279998163915212,0.340429071160698,NA,0,0,0
"6084",5,0,0.152385514135545,0.141935282290724,0.135808115329092,0.0725950979396018,1,1,0
"6085",5,0,0.0786891910115714,0.123963362842571,0.076490858827976,0.0458344568600186,1,1,0
"6086",3,0,0.2378756372489,0.262017548042797,0.217470678085493,NA,0,1,0
"6087",1,0,0.343720190549709,0.428384182511583,0.301818059300164,NA,0,1,0
"6088",1,1,0.277401786048981,0.195240495513367,0.204030757561707,NA,0,0,0
"6089",5,0,0.223568699352918,0.153723854197958,0.183386717520166,0.121741041895207,1,0,0
"6090",4,0,0.289010927786861,0.214597460022086,0.301569169633376,NA,0,0,0
"6091",5,0,0.192847281686245,0.210638007880853,0.169903102128505,0.119532679857075,1,1,0
"6092",5,0,0.18012584611909,0.123112636275396,0.163808660771088,0.0936241928551346,1,0,0
"6093",5,0,0.168373268558129,0.154867887540195,0.127130195485605,0.0803464855510509,1,1,0
"6094",1,0,0.271526234785265,0.206534358156871,0.257785947528829,NA,0,0,0
"6095",1,0,0.372961538655894,0.356458325719738,0.327800431953187,NA,0,0,0
"6096",3,0,0.276610368973708,0.261886310786825,0.262261405243196,NA,0,0,0
"6097",3,0,0.528330897214679,0.432806814238522,0.50229981763571,NA,0,0,0
"6098",5,1,0.213900370636326,0.179862315854975,0.195716396588434,0.170029138633058,1,0,0
"6099",5,0,0.134340498608133,0.152303028814644,0.147832481498075,0.090448270804442,1,1,0
"6100",4,1,0.274813290200324,0.211434803118047,0.245653509108745,NA,0,0,0
"6101",5,0,0.255752131152004,0.198293471675709,0.240373207620965,0.143215146241985,1,0,1
"6102",5,0,0.182224791961205,0.123690909415248,0.147715406773551,0.0950065650268499,1,0,0
"6103",1,0,0.363447403672716,0.282473407242189,0.314931547996951,NA,0,0,0
"6104",5,0,0.0905378615386497,0.119136298491011,0.0910523705950189,0.0499433607853357,1,1,0
"6105",5,0,0.143376833668086,0.0978742723438433,0.131655327528188,0.0731255795103282,1,0,0
"6106",5,0,0.143276875487767,0.120207147093953,0.118795629359415,0.0744641604221725,1,0,0
"6107",1,0,0.557871454308164,0.509358493136974,0.544871619491576,NA,0,0,0
"6108",1,0,0.601508325898671,0.499892706833831,0.511427263711366,NA,0,0,0
"6109",5,0,0.139822148167662,0.156099284927425,0.0929612229651572,0.071965621246256,1,1,0
"6110",5,0,0.15380752777125,0.126851554497333,0.105194177919302,0.0817991616126226,1,0,0
"6111",4,0,0.201241038149962,0.140057663868699,0.141570983787963,0.109355084522879,1,0,0
"6112",5,0,0.219248300953488,0.15368952907657,0.156061084833954,0.121218758741776,1,0,0
"6113",5,0,0.257072546540986,0.217307034087552,0.213791303563449,0.145122238261813,1,0,0
"6114",5,0,0.128314147486585,0.127346362211274,0.0917174456759302,0.070474533024305,1,1,0
"6115",1,1,0.244398845086703,0.231675888770141,0.177321685623867,NA,0,1,0
"6116",1,0,0.352681111199745,0.317115529192355,0.334091423586134,NA,0,0,0
"6117",1,0,0.48125151826441,0.393927545556128,0.409392189633976,NA,0,0,0
"6118",1,0,0.254296990204356,0.239326973168606,0.207433569764498,NA,0,1,0
"6119",1,0,0.534063343055224,0.457260429392325,0.527688132473525,NA,0,0,0
"6120",5,1,0.190577607650584,0.131788901483003,0.156128645155773,0.1005648102751,1,0,0
"6121",1,0,0.203900345263559,0.144009951664566,0.168494520943895,NA,0,0,0
"6122",5,0,0.237482727409758,0.280628960406606,0.178937284320238,0.155926807167698,1,1,0
"6123",5,0,0.18693640824136,0.128758656860657,0.152464316286317,0.0982277680226052,1,0,0
"6124",5,0,0.198694512795226,0.190254543411746,0.18079941326908,0.125920401348554,1,1,0
"6125",5,0,0.175373889459855,0.169518208771673,0.145532890437924,0.0967829193436011,1,1,0
"6126",5,0,0.104200518366024,0.0845945351114741,0.0963649114151184,0.0507779941755094,1,0,0
"6127",3,0,0.256871224619591,0.204636580219034,0.24148802054247,NA,0,0,0
"6128",5,0,0.11535353559976,0.097000719946874,0.0973936499365817,0.0614879295805954,1,1,0
"6129",5,0,0.14178954339173,0.0965873131949789,0.130304010318576,0.0722141480622657,1,0,0
"6130",5,0,0.171693366212441,0.161782334909572,0.139021790514043,0.0921064173375987,1,1,0
"6131",5,0,0.201348738255778,0.151905883169859,0.168904950896336,0.107085450954796,1,0,0
"6132",5,1,0.158438251530814,0.150076011870318,0.128050113153991,0.0833706887161094,1,1,0
"6133",1,1,0.600753129580779,0.594696314267419,0.497121117189785,NA,0,1,0
"6134",1,1,0.250794587464163,0.243325407678888,0.208911449523028,NA,0,1,0
"6135",1,0,0.190708337607588,0.195475782696245,0.149623124482808,NA,0,1,0
"6136",1,1,0.499001964086657,0.408486919477859,0.427715710138997,NA,0,0,0
"6137",4,0,0.257503278872463,0.277099744900481,0.231485010493061,NA,0,1,0
"6138",5,1,0.361120831171094,0.308665601746704,0.341192593318831,0.297889763221393,1,1,0
"6139",5,0,0.169186514091156,0.178036976643613,0.139716632346513,0.0967931891272715,1,1,0
"6140",5,0,0.130791649804757,0.0966694155752173,0.108700684652777,0.0765988549211752,1,0,0
"6141",5,0,0.105433909451827,0.0704697292000467,0.104902835800302,0.0569548734038421,1,0,0
"6142",1,0,0.217458289355562,0.223427414514993,0.179410761258039,NA,0,1,0
"6143",1,1,0.25100401294456,0.237907749542052,0.201861670055973,NA,0,1,0
"6144",5,1,0.3359101602082,0.313424664783256,0.299376519822056,0.280495930747168,1,1,0
"6145",1,1,0.265156560229738,0.198999210876775,0.247277673677132,NA,0,0,0
"6146",5,0,0.213747911948665,0.152432725035601,0.203028063915293,0.125822636494952,1,0,0
"6147",5,1,0.229808218302919,0.165379855171247,0.195517444811089,0.137928094982922,1,0,0
"6148",3,0,0.311200288769446,0.27399276376358,0.292358222099382,NA,0,0,0
"6149",3,0,0.369911006171997,0.285892243065268,0.31960652325026,NA,0,0,0
"6150",5,0,0.178612360970996,0.164791878393432,0.135493225877484,0.10297429247481,1,1,0
"6151",3,1,0.274286856693482,0.206303037139367,0.252806420857971,NA,0,0,0
"6152",3,0,0.218127949468561,0.200991424857813,0.197511410933471,NA,0,0,0
"6153",3,1,0.423303749036264,0.34850198493844,0.448702904927368,NA,0,0,1
"6154",1,0,0.267467203366903,0.188731520357699,0.216603592937135,NA,0,0,0
"6155",5,0,0.152552765664191,0.105386185253636,0.164539410944894,0.0856369553729279,1,0,0
"6156",1,0,0.25301490133778,0.244180197249162,0.209391535814635,NA,0,1,0
"6157",5,1,0.208382582191434,0.184915230528165,0.214215289534665,0.139136748839963,1,0,0
"6158",1,0,0.217585603686139,0.177128305794621,0.178689267114731,NA,0,0,0
"6159",5,0,0.221904127233595,0.169019920647723,0.223305079585766,0.131224921575017,1,0,0
"6160",1,0,0.369741845622327,0.305186164558297,0.325087047800064,0.244694774597436,1,0,0
"6161",5,0,0.250612480966616,0.224374591645274,0.267208472462076,0.150263498304307,1,1,1
"6162",5,0,0.178721362948256,0.171894754633294,0.147148889433449,0.0988588918412672,1,1,0
"6163",5,0,0.115623732360057,0.0912779744714728,0.131633801819279,0.0628492459969519,1,0,0
"6164",5,1,0.154397081341601,0.165185333128308,0.153282681542229,0.0878737797369257,1,1,0
"6165",1,0,0.232039269906346,0.21273353489642,0.182343724677256,NA,0,1,0
"6166",5,0,0.135094496649134,0.0920867885650423,0.145285587812543,0.0753888082625465,1,0,0
"6167",5,0,0.140185789865263,0.152487707167743,0.106555017705028,0.0796944344939413,1,1,0
"6168",5,0,0.160745385743117,0.14739425268904,0.136622741829446,0.0902868557965738,1,1,0
"6169",1,0,0.228424834787112,0.223711357046812,0.187030827566622,NA,0,1,0
"6170",1,0,0.197712147707487,0.14992898530735,0.192538609761752,0.116473546162943,1,0,0
"6171",1,0,0.202437108760928,0.197168879813509,0.162332692769809,NA,0,1,0
"6172",1,1,0.349766035945419,0.278063413675768,0.308523102859675,NA,0,0,0
"6173",5,1,0.0747751382450977,0.0791314351622135,0.0763344117100404,0.0433610673872021,1,1,0
"6174",5,0,0.126333746415707,0.0933765943445843,0.107762753999969,0.0653847891289231,1,0,0
"6175",5,0,0.146438285157963,0.110479988713114,0.126299713901888,0.0785745959540015,1,0,0
"6176",3,1,0.807649452575149,0.766912367253543,0.794533801852996,NA,0,0,0
"6177",5,0,0.169886440935487,0.142597691383183,0.147258800690111,0.0928136747118526,1,1,0
"6178",3,1,0.765697621030215,0.700816025881756,0.78881105397397,NA,0,0,0
"6179",5,0,0.131540012171126,0.117008910218452,0.108020006770928,0.069348830919836,1,1,0
"6180",5,0,0.153170628517319,0.112614319285625,0.155044062662142,0.0843932942599748,1,0,0
"6181",5,0,0.16585492517582,0.137069638828289,0.142949904965291,0.0899319086810219,1,1,0
"6182",1,1,0.629483976907166,0.561017386766833,0.591022770302043,NA,0,0,0
"6183",4,1,0.251784412616995,0.1526901767549,0.278932815522225,NA,0,0,0
"6184",5,0,0.199604067071731,0.151950565473896,0.173325930876864,0.112836177253919,1,0,0
"6185",1,0,0.308762593099616,0.246306981237802,0.267410514194569,0.195548241113561,1,0,0
"6186",1,1,0.21313800232937,0.227287390503504,0.212554879513257,NA,0,1,0
"6187",1,0,0.345901291177135,0.300466879188204,0.3559263620771,NA,0,0,0
"6188",5,0,0.135470361969937,0.113341069810575,0.134528898865493,0.0711841014664401,1,1,0
"6189",5,0,0.148051804559807,0.133217800396732,0.125776337549677,0.0776885169775463,1,1,0
"6190",3,0,0.267595036592508,0.211734206470623,0.271119132697453,NA,0,0,0
"6191",3,0,0.423497286754316,0.378952430231072,0.375577013542525,NA,0,0,0
"6192",1,0,0.350118618585681,0.28367835697133,0.311328315500998,NA,0,0,0
"6193",5,0,0.239861166012214,0.175057867441081,0.202220878900513,0.109050272483147,1,0,0
"6194",1,1,0.197134389392446,0.145292099666094,0.242012100588635,NA,0,0,0
"6195",1,0,0.390463771745023,0.366391193946066,0.338466789652483,NA,0,1,0
"6196",5,0,0.128551339634766,0.112495314489801,0.109336996457313,0.0667969834410711,1,1,0
"6197",1,0,0.277306444576184,0.212341718807611,0.239629432165968,NA,0,0,0
"6198",5,1,0.43052848183055,0.354333349087499,0.376745347945586,0.258496576210752,1,0,0
"6199",5,0,0.173483093454572,0.1709197672433,0.157051488018498,0.0953984476518023,1,1,0
"6200",1,1,0.286772268306018,0.220127368829951,0.325676243900363,NA,0,0,1
"6201",5,0,0.118987367094252,0.108403223035313,0.106724158771272,0.0727963240214685,1,1,0
"6202",5,0,0.202722521261837,0.173195299641207,0.182466471635488,0.179135119185517,1,1,0
"6203",5,0,0.314423704774873,0.281480311103201,0.277073924409936,0.19674654136033,1,1,0
"6204",5,0,0.0890522668114492,0.0799902573993443,0.0874219872796452,0.0465486361657062,1,1,0
"6205",5,0,0.517818287161003,0.425651513080262,0.467837070542055,0.450798921963027,1,0,0
"6206",3,0,0.254204351771032,0.213633278518545,0.216845646081556,NA,0,1,0
"6207",1,0,0.184751117480677,0.211812955684576,0.159058809317038,NA,0,1,0
"6208",5,0,0.25264464447422,0.202046280376419,0.223758784249484,0.152331083970807,1,0,0
"6209",5,0,0.161284640882563,0.127681996993973,0.139120450980797,0.0875062304238248,1,0,0
"6210",1,0,0.294970481944164,0.239301256249861,0.304859486024653,NA,0,0,0
"6211",1,0,0.275794040750892,0.273268997868271,0.207813591034815,NA,0,1,0
"6212",5,0,0.116708068081074,0.137419475662388,0.126606002876632,0.0770867769425484,1,1,0
"6213",4,0,0.392001636009977,0.309710853928256,0.341352756307384,NA,0,0,0
"6214",3,1,0.240207279135721,0.139482171819199,0.252308809409809,NA,0,0,0
"6215",5,0,0.177186781679514,0.12180399045428,0.146971840447772,0.0876701422606865,1,0,0
"6216",1,0,0.514467812789882,0.414327157500681,0.403035007067441,NA,0,0,0
"6217",1,1,0.307511142047712,0.279097442049386,0.257011044461591,NA,0,0,0
"6218",3,0,0.366968747403825,0.316896624761724,0.387682085941086,NA,0,0,0
"6219",3,0,0.372411777461098,0.293254550721757,0.316212428307464,NA,0,0,0
"6220",3,1,0.515876001842535,0.429525039903035,0.45183817811686,NA,0,0,0
"6221",3,0,0.359708883892565,0.296660214977601,0.364501188538091,NA,0,0,0
"6222",3,1,0.382934284383788,0.303303053551914,0.326615936041811,NA,0,0,0
"6223",4,1,0.581420681017528,0.502239199880316,0.585607347809016,NA,0,0,0
"6224",5,0,0.154009353916161,0.140332701576392,0.139321749890904,0.0980192767446352,1,1,0
"6225",1,1,0.250223238205008,0.251924199746671,0.226157643786837,NA,0,1,0
"6226",5,0,0.141030983486253,0.127748702031582,0.127220955377116,0.0884729029145328,1,1,0
"6227",1,0,0.350422494218491,0.301660150835745,0.281366487605204,0.210287537650388,1,0,0
"6228",5,0,0.315012717145522,0.282045998609602,0.2211752517305,0.183945483607921,1,0,0
"6229",1,0,0.4138580971635,0.39450615324915,0.40468024708606,NA,0,1,0
"6230",5,0,0.163661142935103,0.11456252224393,0.135100866431335,0.0802300943213318,1,0,0
"6231",5,0,0.199770229216959,0.220775747709436,0.195175139703641,0.125768788759283,1,1,0
"6232",1,1,0.724926207440677,0.663216460077622,0.674363086688997,NA,0,0,1
"6233",1,1,0.568460513925639,0.503111890471492,0.540781342762338,NA,0,0,0
"6234",5,0,0.122813811238065,0.111293524592224,0.12736219267515,0.0741318934657293,1,0,0
"6235",5,0,0.205635436993585,0.14935666766604,0.19028101720435,0.105139760726816,1,0,0
"6236",1,0,0.29716588198652,0.203026735764421,0.223034737863559,NA,0,0,0
"6237",5,0,0.144894701071337,0.133166042149495,0.131900511652302,0.0918511506966642,1,1,0
"6238",3,0,0.468389324293762,0.360634110941976,0.446924352930938,NA,0,0,1
"6239",1,1,0.709219023607208,0.618665980759583,0.654675330237617,0.653844928332934,1,0,0
"6240",1,0,0.490637168891192,0.367193155101501,0.442969116174571,NA,0,0,0
"6241",5,0,0.154756646976034,0.131865742934974,0.14302034163275,0.0985216317477345,1,1,0
"6242",1,1,0.724744307754444,0.673976760253131,0.730660710303464,NA,0,0,1
"6243",1,0,0.274794687005081,0.206246265655748,0.248722995685444,NA,0,0,0
"6244",5,0,0.198536486783375,0.149195184165549,0.182635479182887,0.112889372305376,1,0,0
"6245",5,1,0.364239882631175,0.274292869879073,0.295453913002303,0.297011207191849,1,0,0
"6246",1,0,0.388771223932635,0.330035481242021,0.355770523423843,NA,0,0,0
"6247",1,0,0.474350829081176,0.437756122447145,0.44863298987692,NA,0,0,0
"6248",5,0,0.181039891091095,0.127122964609378,0.14993389382898,0.0907225296437654,1,0,0
"6249",3,1,0.486513034771324,0.512677437842378,0.483780130138564,NA,0,1,0
"6250",1,0,0.560736452165846,0.41977950763401,0.497858626321894,NA,0,0,1
"6251",1,1,0.631343558587367,0.625967188843586,0.604134510524432,NA,0,1,0
"6252",5,0,0.534606420899675,0.542466884357441,0.538950231437138,0.464842145720957,1,1,0
"6253",5,0,0.145518557622631,0.149389609348759,0.121384336205996,0.0858819231892933,1,1,0
"6254",3,0,0.24377118353856,0.233802892359405,0.196526806952121,NA,0,1,0
"6255",5,0,0.231816136414346,0.234882588487215,0.194023245105269,0.153958496539179,1,1,0
"6256",5,1,0.397337491188562,0.32783065709146,0.323685491860511,0.32718484168667,1,0,0
"6257",3,0,0.368099311915846,0.285883986922321,0.335445604352842,NA,0,0,0
"6258",1,1,0.29216565249013,0.203141304587609,0.221586533008077,NA,0,0,0
"6259",5,1,0.146365293181266,0.117627771085515,0.171825387895364,0.081260502447197,1,0,0
"6260",3,1,0.365642401726404,0.286178166491434,0.336243863011902,NA,0,0,0
"6261",5,0,0.159311819351713,0.159925863939775,0.132786801106374,0.0943962434613192,1,1,0
"6262",5,1,0.146356276182525,0.13566999892835,0.175599669443914,0.091907547132023,1,1,0
"6263",5,0,0.0701857922429262,0.082472513632965,0.0679422919405316,0.0375786923611152,1,1,0
"6264",5,0,0.214858524978832,0.219436663292454,0.186471019267864,0.138088346339119,1,1,0
"6265",3,1,0.476871458274543,0.415398868141223,0.437696932316732,NA,0,0,0
"6266",1,0,0.229185250987145,0.18894062037693,0.215387965056897,NA,0,0,0
"6267",5,0,0.151131641135528,0.153273688056118,0.142848859854396,0.0928000915252971,1,1,0
"6268",3,1,0.550041328053567,0.504155969804832,0.576621375723846,NA,0,0,1
"6269",1,1,0.354174153585617,0.277202160863283,0.302314124406026,NA,0,0,0
"6270",1,0,0.614329562971054,0.537929541804952,0.537810608028657,NA,0,0,0
"6271",1,0,0.285948766980334,0.299971655703582,0.262028818626353,NA,0,0,0
"6272",5,0,0.141649998720445,0.107953246597385,0.101542990851279,0.0732140797537976,1,0,0
"6273",5,0,0.0879867324263776,0.080672229118842,0.116885187350686,0.0527473390291947,1,0,0
"6274",5,0,0.205672332857671,0.231876928577275,0.166313689972006,0.133185615164518,1,1,0
"6275",5,0,0.190263732663165,0.132421709262972,0.143904738864447,0.102474853397195,1,0,0
"6276",5,0,0.319931637201055,0.253419479011503,0.268500848728837,0.202924372863337,1,0,0
"6277",5,0,0.399028506311803,0.312957444606732,0.353806811693814,0.270069800807485,1,0,0
"6278",1,0,0.430541930583891,0.412768594663851,0.437538561359438,NA,0,1,0
"6279",5,0,0.1153995525265,0.0913631057961446,0.114479501591376,0.0619019939482997,1,1,0
"6280",3,1,0.419103920756896,0.378494522876344,0.465860776921539,NA,0,0,1
"6281",5,0,0.195916915707571,0.19700389662272,0.163858252010709,0.122181027758286,1,1,0
"6282",5,0,0.245420267986752,0.189042752780581,0.192537565292502,0.128521581679695,1,0,0
"6283",1,0,0.250201096707656,0.201795707723388,0.207052668168275,NA,0,0,0
"6284",1,0,0.311273467092041,0.242442409333665,0.257090416928231,NA,0,0,0
"6285",3,0,0.22504039212692,0.149910416975137,0.189549933634735,NA,0,0,0
"6286",3,1,0.606305930688489,0.525479957860613,0.634881561519275,NA,0,0,0
"6287",3,0,0.245563272256533,0.239558435360045,0.207850072856114,NA,0,1,0
"6288",5,0,0.152730833084589,0.155018700999414,0.150049128058947,0.0914936067301276,1,0,0
"6289",1,0,0.168202506297481,0.186396042203513,0.147708880396274,0.105588876524028,1,1,0
"6290",4,1,0.410219893965588,0.311890121773779,0.437904952460482,NA,0,0,1
"6291",1,0,0.241620677800896,0.196441843578724,0.229402441401884,NA,0,0,0
"6292",5,1,0.182396992107977,0.168614733950408,0.176354202222648,0.124553326197982,1,1,0
"6293",5,0,0.189543301898417,0.129519259185167,0.137020149983418,0.0929272933373047,1,0,0
"6294",3,0,0.259135859893119,0.196248915161144,0.232710328255491,NA,0,0,0
"6295",5,0,0.203938909669973,0.138396595588304,0.194048786856696,0.096763568069229,1,0,0
"6296",5,1,0.214681566051085,0.173539439502974,0.159320402428128,0.114453971305035,1,0,0
"6297",1,0,0.365294349491396,0.287000810683266,0.331144852744569,NA,0,0,0
"6298",5,0,0.146172727167893,0.111128872893594,0.162678091439153,0.0703370256831812,1,0,1
"6299",5,1,0.166581533383298,0.174910546217998,0.151414559052737,0.0903238156285702,1,1,0
"6300",5,0,0.350829342640468,0.296836177004195,0.285855637822219,0.248141511072771,1,0,0
"6301",5,0,0.173947838777652,0.116228454135935,0.124099735674453,0.0804754512607554,1,0,0
"6302",3,0,0.646597553019648,0.564004998887355,0.624373001624726,NA,0,0,0
"6303",1,1,0.519328451699008,0.434993946534961,0.430391846958868,NA,0,0,0
"6304",1,0,0.383344731199459,0.266735404185904,0.345927042920126,NA,0,0,0
"6305",5,0,0.172677538275269,0.129831067376276,0.156945644552879,0.0821345404303392,1,0,0
"6306",5,0,0.15418034335847,0.145647449754377,0.137893218199354,0.0959957799577534,1,1,0
"6307",5,1,0.223932059210483,0.180922495564929,0.196790254831025,0.125673149901006,1,0,0
"6308",5,0,0.201436138320989,0.149654928766774,0.122328929733661,0.111263831467752,1,0,0
"6309",1,1,0.662002210814689,0.665290823660555,0.584661711355563,NA,0,1,0
"6310",5,0,0.1370898029878,0.127036296136977,0.127940321554232,0.0759805097367114,1,1,0
"6311",1,0,0.651800683384261,0.594838571299589,0.577106494742338,NA,0,0,1
"6312",1,1,0.253185554271343,0.235727556966673,0.252661691830535,NA,0,1,0
"6313",1,1,0.460001105085102,0.431911346042005,0.36900436410091,NA,0,0,0
"6314",5,0,0.185810029375755,0.162176412701227,0.165274468616776,0.107881966152247,1,0,0
"6315",5,0,0.217970890443599,0.161646414774633,0.184825166678282,0.120576436788182,1,0,0
"6316",5,0,0.2244773979747,0.194190556963489,0.213690583306407,0.134773683686289,1,0,0
"6317",5,0,0.187054660674244,0.148654357655324,0.150441916035659,0.100128363711814,1,0,0
"6318",4,0,0.257012781873161,0.209731493919506,0.232806628806353,NA,0,0,0
"6319",4,0,0.549934111230146,0.442443494867057,0.510534545737352,NA,0,0,0
"6320",5,0,0.147225223591172,0.102664826397086,0.131624315625101,0.0736103313892044,1,0,0
"6321",3,1,0.452436413225256,0.313607099570046,0.478949868276521,NA,0,0,1
"6322",5,1,0.131871215773678,0.161393008557897,0.116225737967376,0.0888891706249533,1,1,0
"6323",3,1,0.361202563927627,0.282208169867168,0.402924000023027,NA,0,0,1
"6324",3,0,0.269597531016917,0.201154414847508,0.235341988809301,NA,0,0,0
"6325",3,0,0.222852743871177,0.176156183706789,0.192928019096007,NA,0,0,0
"6326",3,0,0.314283085082165,0.240548905674251,0.317027576820582,NA,0,0,0
"6327",5,0,0.134332613454086,0.125232392638561,0.148943103018102,0.0811071955606485,1,1,0
"6328",1,1,0.670594998478339,0.627815530108775,0.620782910066887,NA,0,0,0
"6329",5,0,0.110871811638429,0.101633549086012,0.0994062644083148,0.0574414054193328,1,0,0
"6330",5,0,0.204185563925913,0.167019665113959,0.131262126220915,0.122485366731626,1,0,0
"6331",5,0,0.468210501636131,0.420206652512746,0.34817060960893,0.357732741620891,1,0,0
"6332",1,0,0.252545292383544,0.258127729406875,0.239285505989479,NA,0,1,0
"6333",1,0,0.446555162373594,0.397303262861123,0.430200620305542,NA,0,0,1
"6334",5,0,0.304824135976847,0.250298964436728,0.275503432346388,0.209697871038244,1,0,0
"6335",5,0,0.143643465236235,0.128481747947193,0.152132637630559,0.0814221534089786,1,1,1
"6336",1,0,0.308804310822212,0.241942143745218,0.230796271430733,NA,0,0,1
"6337",5,0,0.195686816935328,0.149592531024261,0.224834499310837,0.104513773903863,1,0,1
"6338",3,1,0.243574002616415,0.259526503523108,0.217193934017322,NA,0,1,0
"6339",4,1,0.582270972011926,0.544899230179922,0.644036709952882,NA,0,0,0
"6340",5,0,0.147527909821651,0.116048161015515,0.150253225634534,0.0751581495114436,1,0,0
"6341",1,0,0.192103624735262,0.169916282522181,0.146960776891375,NA,0,0,0
"6342",5,0,0.166951829059524,0.133628648800665,0.172784549938116,0.0890523223358157,1,0,0
"6343",5,0,0.411910586170995,0.326585288402877,0.312539107720447,0.297045301280871,1,0,0
"6344",1,1,0.675401241392073,0.719865911242755,0.669731956763853,NA,0,1,0
"6345",3,0,0.493488531906549,0.416874246067337,0.506880197552168,NA,0,0,1
"6346",5,0,0.218417122152752,0.16194983405222,0.184232994929929,0.106397733580765,1,0,0
"6347",1,1,0.500525077032738,0.481399518084049,0.523787174798736,NA,0,1,1
"6348",3,0,0.462766224775187,0.4132967341066,0.457891040927001,NA,0,0,0
"6349",3,0,0.39363123459423,0.313073030330007,0.368202226267207,NA,0,0,1
"6350",3,0,0.363525522174284,0.243816591486915,0.351899526519945,NA,0,0,1
"6351",3,1,0.411033817807988,0.314966948965582,0.369745944315323,NA,0,0,1
"6352",5,0,0.187110930761458,0.164310078268841,0.160306938780704,0.111690859120916,1,1,0
"6353",1,0,0.195856117026341,0.206071908145089,0.210399714514694,NA,0,1,0
"6354",1,1,0.338191285883592,0.289945670967189,0.348104959122642,NA,0,0,0
"6355",1,0,0.842338352849808,0.791902904957007,0.804125123266503,NA,0,0,0
"6356",3,0,0.246211641407568,0.17332514720966,0.282969322207919,NA,0,0,1
"6357",1,0,0.179093248305157,0.172041031507413,0.175525582678479,NA,0,1,0
"6358",1,0,0.293550386780095,0.297950391137997,0.275339611736685,NA,0,1,0
"6359",5,0,0.192495334442364,0.193587439214328,0.165909694503093,0.12065659811321,1,1,0
"6360",1,1,0.399351254091313,0.282047255820269,0.3578556962209,NA,0,0,0
"6361",1,0,0.205180456440491,0.187178801878774,0.209394043443974,NA,0,1,0
"6362",5,0,0.133612092178396,0.124654385408497,0.130373572495496,0.0693518086831555,1,1,0
"6363",4,0,0.397063130663736,0.360723836843316,0.464649025609505,NA,0,0,0
"6364",5,0,0.182983639109052,0.154271881591749,0.150699624565732,0.0847961891875323,1,0,0
"6365",4,0,0.205968329533325,0.150627677743308,0.217019680807494,NA,0,0,0
"6366",1,0,0.211981816533446,0.179034251821862,0.168182844051565,NA,0,1,0
"6367",5,0,0.212424541403875,0.156153337088734,0.178105030203993,0.0992344233454978,1,0,0
"6368",5,0,0.162760023483089,0.161758561608081,0.134077724946465,0.0986172326358086,1,1,0
